wallet_address,account_id,deposits_count,deposits_total_amount,deposits_total_usd,withdraws_count,withdraws_total_amount,withdraws_total_usd,borrows_count,borrows_total_amount,borrows_total_usd,repays_count,repays_total_amount,repays_total_usd,liquidates_count,liquidates_total,liquidates_total_usd,liquidates_avg_usd,cluster,wallet_score
8838,0xa311f7ca3eb2fb98123a807f9b8e4bbbdbdcb2ee,6.0,1.9971666467698646e+22,19954.4878463125,2.0,2.013820691758622e+22,20150.33672214183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8839,0xa3169a596848959ae66244af63cfd2c21f337986,1.0,5.5e+20,552.8639855325481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8840,0xa31e99ab181d8db8fb3f84c8f18bbb6229893746,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.2481684254562688e+18,329.94105199676096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8841,0xa3222b8b56e003ae89757f55bf760d49f042dbac,0.0,0.0,0.0,1.0,5.35e+19,53.81294839446416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8842,0xa333476f49c19ca9cded879a116c50337c65c058,0.0,0.0,0.0,2.0,1.000183028833444e+20,310.67405389472674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8843,0xa33d2b7ad08cb84784a4db70fe7429eb603774e2,1.0,1e+16,2.280608144720913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8844,0xa33f4bd6e1c7a3dd7d32a6cfd57ea3e398a71ea6,0.0,0.0,0.0,1.0,1.0000000092312652e+16,1.6833799797160578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8845,0xa33fa54934c4eb096506df43d44797c15187eef8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0761844453057301e+21,1526.4823861214165,5.0,1.0761844453057308e+21,1522.3273999849828,0.0,0.0,0.0,0.0,0,75
8846,0xa342b29ade6837b519bd9067047e85edbe86e2ad,3.0,2.2441592532954676e+21,2256.707091857726,2.0,1.64e+20,165.35022080593936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8847,0xa3510e09ce01f10997769560776c4f5af096361e,1.0,4.31421e+20,425.2514701692134,3.0,1.2185158000000002e+21,1226.9578371215641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8816,0xa289364347bfc1912ab672425abe593ec01ca56e,0.0,0.0,0.0,1.0,1.7481140698280192e+19,17.405061537271994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8817,0xa28a5e109e40001fc23c01c8fbb573cd9c440102,1.0,2.906732985578427e+20,290.72023531769827,1.0,2.9067491881576327e+20,289.57077108572116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8818,0xa28f594876f458255e258a0787edec022818bf21,1.0,1.991637689327296e+19,19.73837019697044,1.0,2.0114110887837413e+19,20.092725596180667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8837,0xa3112fe508043fd974d975c70b6c3ae581d7e032,3.0,2.090412573003004e+19,50.92854434033501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8905,0xa44ccd91bf53cbaf57f188d95b2107bdc458be93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6808832813264728e+16,0.017108256126316133,1.0,582363.0,0.018476910069970376,0.018476910069970376,0,75
8906,0xa453d2756d3b30e2f7dc7dd750773e34435bb662,2.0,1.988376072e+20,200.14553599170625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8907,0xa456da10f3cb6116110c61d0e9a150a6406d1a15,2.0,4e+22,39662.80258652635,0.0,0.0,0.0,9.0,5.7510000000008005e+23,635748.72800668,9.0,5.757732642861694e+23,625674.0454948823,0.0,0.0,0.0,0.0,0,75
8908,0xa458adfd84504ffd332632b1b0bbcb05dc67842c,0.0,0.0,0.0,1.0,3.627468e+20,362.3070601121533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8909,0xa45ae997cd38323a3cfe1a5a7a3d109ff2f2ffcb,1.0,2.9412605066777907e+19,29.562930471121525,1.0,2.9441487961319567e+19,29.543330341651398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8910,0xa463a045a3124396271c944c826a532afc348cb0,3.0,7.123673e+21,8183.925918938876,2.0,1.3062005676868141e+20,1165.6693613542348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8911,0xa465dcc77be354c23741f8cf2a3bebde0fba8367,1.0,2.00148943e+19,19.793847852610103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8880,0xa3e759cc8037c7236be15b8f01eb91cdd2465176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.50090742345192e+18,226.86966159187497,0.0,0.0,0.0,0.0,0,75
8881,0xa3eb4afddf8a717859879665426e5ad034aa1619,0.0,0.0,0.0,2.0,7.515009650979364e+20,753.6743415880062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8882,0xa3eb5ca573beb2c1dd3191aa18d25bf79a058f0c,0.0,0.0,0.0,5.0,6.268187358014432e+20,632.3657927574094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8914,0xa47132824e65d16b7adbc0da3ce8426fc77b300c,0.0,0.0,0.0,2.0,5.031098393869927e+20,506.8450510191725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8915,0xa479dd20f6999994801a30856f5aedb4a7dc58ec,0.0,0.0,0.0,4.0,1.4510774737954605e+17,0.29185378066489764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8877,0xa3d8fb362b8f61e1e8c9afeebbf75d08c389e43c,1.0,3.54233425e+21,3575.635972880372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8918,0xa486f09bfcf38735a9572958aa164692286652fd,1.0,2e+18,2.0057192239393404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.616e+17,0.663680351324414,1.0,3397922564.0,0.696864368692974,0.696864368692974,0,75
8919,0xa4880372268cce843463d9409ed4c5913d9f85b0,0.0,0.0,0.0,2.0,7.044852079152376e+19,15.111147004358113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8920,0xa48e17ac1d53bb9ad0f528786e8441faf3858913,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.373735104997756e+20,141.35207040728918,1.0,1.373735104997756e+20,139.74207402902488,0.0,0.0,0.0,0.0,0,75
8921,0xa4a0ec379f72fa5e1c7d7df29a40d74e4346f398,3.0,1.50516e+21,1508.721354024498,2.0,1.520525329690378e+21,1511.2493948510432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8922,0xa4a1dbfc19aa69a2b6d0391dbcef0c01dc9f0043,0.0,0.0,0.0,3.0,9.504000869790254e+20,10163.843125507716,12.0,1.66e+20,26715.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8923,0xa4ac3321fd639a7e2b53da62897955d920c97012,1.0,1.3886134029448698e+19,13.88597969323851,1.0,2.5026939933243486e+19,24.85625654480091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8924,0xa4b321b3458673dc34620e355185813c1d415ff0,0.0,0.0,0.0,1.0,3.25616454197819e+22,32594.798197982873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8925,0xa4b5173309ac878db01dcea2b230cdcbc2cf6312,13.0,1.4834685496139178e+19,3218.810848406452,12.0,1.565473372699878e+19,3067.41480093772,14.0,1.6070105775602996e+21,3210.531303314449,13.0,1.6099377038889412e+21,3202.6484169297783,0.0,0.0,0.0,0.0,0,75
8926,0xa4b65136f1278ca0f9a16050ea5aa6dae6749303,0.0,0.0,0.0,3.0,8.783567169750214e+19,88.11425496262794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8927,0xa4c1bdb9688634ef550c6d27af089e505744cf4f,1.0,1.56e+18,1.5708285266475812,1.0,1.56e+18,1.5686800562128882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8896,0xa4308ed6af5db2fec5b8197056042a26b277d522,0.0,0.0,0.0,1.0,7.463543200542976e+18,7.459517827579588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8897,0xa4337fa4facfd1b141452caaef6b159e5f1cfce0,2.0,9.937472244231293e+16,28.923212452759472,1.0,9.937480368781824e+16,29.224279698015252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8898,0xa4340b50fdacee52ebc8d2ab18b46cfd08208107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8756360495905464e+18,426.7731461197331,5.0,5.751869288003961e+18,849.4898234200646,0.0,0.0,0.0,0.0,0,75
8916,0xa47f3ca11de68f500355dfd12d8c1b0e4f264f96,9.0,1.7961865429044264e+21,552.8220929385305,5.0,1.7962184029181224e+21,555.2862334140831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8878,0xa3db2efc63e8baa92862e1e776631ba46d99a0f8,1.0,9e+18,8.992364429310701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8879,0xa3de219c48070889bb48517f185150d991cc1e1f,3.0,1.0651211705009994e+20,206.79694653137867,2.0,1.0723588334531863e+20,208.65968451553982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8848,0xa35261d5572cfff8ea5750e27a00f786c47fdea3,2.0,3.1383315545363743e+18,3.125676190688118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8849,0xa3572b1cfcecde1ce44291bcc7fc56cdd07bd76b,0.0,0.0,0.0,1.0,67191838.0,67.191838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8850,0xa35aa0870ff12d4672f2601c80276fe98a9bfc01,5.0,5.813157807006258e+21,5847.490559475353,0.0,0.0,0.0,2.0,27500000.0,2779.4719657164997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8883,0xa3ef176f436debe226374158b7dfaa439c78c5d8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3e+20,129.8162756651064,1.0,1.3e+20,129.17940455144102,0.0,0.0,0.0,0.0,0,75
8884,0xa3ef39357393c65102f9753d1c4a60c0cc2d125a,1.0,9.74994e+19,96.2844169772739,1.0,5.078501086862014e+21,5086.699879681481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8885,0xa3f00ce41fd48d3f0933ed856451c3e1e2d2abe8,3.0,1.2315450059544178e+21,1234.5073814303507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8886,0xa3f222cdb484395fa9de99f58a8730021f151224,1.0,41282899.0,41.282899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8887,0xa3f3d5acc032e0e20e88b172f8136bbe8a85883b,4.0,5.916020522153487e+20,593.4163788067676,2.0,1.0017791334287705e+21,1013.7960547565173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8888,0xa3fc07daf2bf7dd533553c9830d4354f03847806,1.0,6.057199759994547e+18,6.035278313999085,1.0,6.06380089653734e+18,6.084496397256978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8889,0xa3feca43982e0e19cd33f7fbca865f2d3bb604f6,0.0,0.0,0.0,1.0,10000.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8904,0xa449d09f28a86044c1038f516f6b645a2af8a073,0.0,0.0,0.0,1.0,396800004.0,7.195472072535001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8891,0xa401742a25aedef3e807a0fca064621c0574cb9f,2.0,2.4500000000018406e+20,430.65905369104604,2.0,2.453159406600033e+20,427.07627698025556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8892,0xa41401643d0fc78bbeb88bd0618a2e07f53ea3f7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29780000.0,29.78,2.0,29780471.0,29.780471000000002,0.0,0.0,0.0,0.0,0,75
8893,0xa415561b5dd781b575a95b6d0d5d024703606e24,1.0,1e+18,0.9996814814850864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8894,0xa416c7b7634968dbe53d5dc957feeb57e8e8909f,0.0,0.0,0.0,2.0,7.482136161963234e+18,7.4956584491961475,1.0,4.788402364333902e+16,9.41744815704056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8895,0xa417c523bebad1b712fec3822e1d58b8601b93b8,0.0,0.0,0.0,1.0,3.900225479962899e+19,6.755221901296806,1.0,6.459659009345269e+18,68.26513749650911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8864,0xa39eeb48b6f1a8e2a47e50449aaf8d1a3d178314,0.0,0.0,0.0,3.0,2.5626042986883885e+20,257.19242704441604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8865,0xa3a2885eed7ad99ec1fdfde19de176ca469d285b,0.0,0.0,0.0,1.0,4.7372320297520365e+17,0.47368962599969033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8866,0xa3b37551f26b609e2a560964e8f0aeace3842330,1.0,1.6548486e+20,163.98247156331936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8899,0xa43ce8cc89eff3aa5593c742fc56a30ef2427cb0,2.0,6.017307951835076e+21,5994.1555320398675,1.0,2e+19,19.896928264673356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8900,0xa43d0765cbe4d17830fccdb27a77fb22dcd5bb35,0.0,0.0,0.0,16.0,1.1268767784482135e+23,40218.6139483652,59.0,6.7588144067899805e+22,51000.900642727756,55.0,6.76001130064342e+22,45080.12742034075,0.0,0.0,0.0,0.0,0,75
8901,0xa43e554780c1552f7a8c0589f63392fd347f0df7,0.0,0.0,0.0,1.0,43725600.0,43.7256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8902,0xa4462cad75cce489027f311270157587b3e18577,0.0,0.0,0.0,1.0,660770864.0,660.770864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8903,0xa446e8143bca021e0c886af313de38e24e78ea34,1.0,5.5e+20,544.9362559562359,1.0,5.5046418112854196e+20,552.0748871621305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
8890,0xa4003d6f5f41904bbc6a76ab1cd9c8371548a8e8,0.0,0.0,0.0,1.0,30000000.0,30.0,2.0,7314260014437141.0,5.141443782298995,1.0,36135.0,2.9679783235940476,0.0,0.0,0.0,0.0,0,75
10027,0xb7fbea7161eecf416eae567ac5d6af6cfe81befa,1.0,6.9244921e+16,14.245300698738173,2.0,5.103865793210251e+18,19.359882675849725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10028,0xb7fee4f0e877a348481355fff757d8a079a2a48b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2e+17,0.19938124523658576,1.0,2e+17,0.19938124523658576,0.0,0.0,0.0,0.0,0,75
10029,0xb8033778b1b53a16d7a15f5a6bdd71542ed3a86f,0.0,0.0,0.0,2.0,5.001e+17,0.5000337524032552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10030,0xb806c4d481d29a73e394a7d22de04ade3d1d4780,3.0,2.5e+18,2.500550085103785,0.0,0.0,0.0,2.0,2.5559077857441293e+17,46.99994929510236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10031,0xb8091f6190bc4151d23598df0a5d986d0aa1075c,1.0,75000000000.0,75000.0,1.0,11000000000.0,11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10000,0xb7a323038fb54ac8284e8e48ef08fe12037121cd,0.0,0.0,0.0,1.0,2.005530883e+19,20.288960393541473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10001,0xb7a4f6cdc69e01333cb18c39777275e1e5906d69,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4702851462793527e+21,1462.4280025731841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10002,0xb7ae6069b68eef3f8148c71824864de8be5b6691,8.0,4.1332854964729716e+22,115479.74966773335,12.0,5.7666600696911116e+22,156370.75115720212,1.0,5e+19,11212.975342427084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10003,0xb7afeeffd47e431ae42d4ac014484b162f3d4605,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.969848099790972e+17,110.99141587131375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10004,0xb7b22d150abd645be7931eb5fdf9420fe874d61f,1.0,2.2553091143580574e+19,22.40276546835019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10005,0xb7b6192ee169cc2274ebfa695cf1d8a49526d57f,2.0,1.1e+20,31.48033915776407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10038,0xb825beb4ea6ea1285bb68f7cdafab6ba8bae6dc2,13.0,7.10989498562592e+21,7166.88577639247,6.0,7.13204148596235e+21,7271.735560587822,4.0,1e+19,2530.473025441763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9445,0xadde4aedcfbbdd38051bc4067c230690ad73069e,1.0,5e+18,5.03692929895065,2.0,5.000006229601412e+18,4.986916954219545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10040,0xb831511ec660c2866b90651e77650fe4a5cd4b0d,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.522947894372951e+19,53.52892363891649,1.0,4.1795513098561874e+18,4.173055997184601,0.0,0.0,0.0,0.0,0,75
10041,0xb83470cd5850de7e5943c4decc5620d48e4adc9f,3.0,5.501e+19,57.70327114343585,4.0,4.040437382299478e+18,5.026471236986526,11.0,2.579680139549357e+19,7.239990757380102,11.0,2.579982344567884e+19,7.218906380738948,0.0,0.0,0.0,0.0,0,75
10042,0xb83632350f631a58a18f798dc4e81b42443c0a8c,1.0,1.7421843426388572e+16,6.022249787319226,1.0,1.7421860783188288e+16,5.210963596931025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10043,0xb84792245a4f4cfc00aed0ce74df362023cdcc33,3.0,1.8865316906005086e+20,189.05144641168323,2.0,1.9050346226579197e+20,191.51601382041673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10044,0xb84a050e53ad7bdffa7f8fbc1b10283df89b2395,1.0,3.0514e+19,30.53136107113054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10045,0xb850b15649439ee3705e329e3da9e860f33ba4dd,0.0,0.0,0.0,4.0,3.937700077527484e+20,393.5568363592078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10046,0xb8530aa040cd0c8ea86b54a0dc942d883adf3e06,0.0,0.0,0.0,2.0,9.31229234326937e+19,104.11025702364515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10047,0xb853bb280a5c496e0951e595658c4331601c1764,2.0,1.3986197050049868e+19,63.749684035136966,2.0,1.4018432665308221e+19,63.77498525354281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10016,0xb7cff9f13ea4a9485f6b559f533eaeb7dcb462f0,0.0,0.0,0.0,1.0,2.0349703280802128e+21,2030.4579800366696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10017,0xb7cffe2ac19b9d5705a24cbe14fef5663af905a6,5.0,1.0601573738041343e+22,10658.139841090955,2.0,1.0602762622301488e+22,10619.430598639396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10018,0xb7dc196500ba26bdd0a97db6dcbb6f99e119482b,0.0,0.0,0.0,1.0,200094383730070.0,0.036659292043186124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10019,0xb7dcf73b96d7cd258c19335e7021d307afde59d5,7.0,3.3706584225999997e+22,33757.64566446562,2.0,1.03e+22,10381.028837879689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10039,0xb829b5ab6836ee07028f8e118a36d397e8563c64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,83749628379916.0,8037.5965303036355,4018.7982651518178,0,75
9968,0xb708f35b7f8ea84b1e6497d61f868bfa57412c5f,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.227e+19,12.340515516116144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9969,0xb7128fb2180aa8d93c769ee7d261950c9acf002b,16.0,1.3470264795299379e+21,1536.274757491368,5.0,4.857790140607258e+20,624.8686106439956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9970,0xb7183964edbf8b707e6608f29281e0e14bac9780,2.0,4.367430678e+19,20.559774014142988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9971,0xb718b4d0d5abf8b788c52b5931d59ded87a20e2e,4.0,5.279586028568612e+20,532.5232387978622,2.0,5.28115588837623e+20,521.9980790860513,1.0,5.001100440617641e+20,494.0484895237273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9972,0xb7245baf28f1e959d111a2aa5983a5e42027e2b3,1.0,1.4055487959355593e+19,14.140690719625601,1.0,1.4074907227512285e+19,14.057984762124294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9973,0xb72491ba0884324ce1e52a7d65efc3997eab590b,8.0,7.050129654809028e+18,1565.1657909251903,1.0,1.5025720164609053e+17,27.662375826910303,6.0,1.0387449930371444e+21,1039.1440205342851,1.0,1.9688299930577027e+19,19.59491988751122,0.0,0.0,0.0,0.0,0,75
10006,0xb7b7590b145bfb6229f2556ebece43515866969e,3.0,6.230333167297637e+21,6204.45004187546,13.0,6.25888e+21,6309.393037031533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10007,0xb7b76b569e2c8acb285493c479027a37d4e1300b,1.0,2.589e+18,2.597436551523166,1.0,2.600162116774081e+18,2.6115859204534866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10008,0xb7bbfa06eb671fb3d5cf05b5150f2db48830387a,0.0,0.0,0.0,1.0,6.010716533170373e+19,60.270812180749566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10009,0xb7c2e3b4d528afcac730e2a9228c2af508c6070c,1.0,1.3965e+21,1397.7845417809026,1.0,2.21013e+21,2215.5129604081703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10010,0xb7c370ba8c562b737fb90ebaa311448060ce52ae,0.0,0.0,0.0,5.0,22690000.0,22.689999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10011,0xb7c402c0a74ab7068e4dc06f3eb190cd2196ad22,1.0,5e+18,5.001920719232417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10026,0xb7fae29a6455417345fa2440f551482f9be6c802,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.304402481118092e+21,1307.806014479875,4.0,9.013105781639837e+20,906.8526339901912,0.0,0.0,0.0,0.0,0,75
10013,0xb7c90b982808f8c0753457cc35cec5e4f891841b,1.0,1e+19,10.007193580598726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10014,0xb7ce32c17693faad765707e8968592b5f3c50706,3.0,7.028030022000337e+19,52.73121795584166,3.0,7.075034713725749e+19,52.20170521769545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10015,0xb7cf056ad4a4e9a72893d40e259858667c9e21e7,1.0,4e+19,8488.473003762414,2.0,1.0382646205148843e+21,8053.454504416277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9984,0xb7686d9eab2be8aa9e5f0bb46a0291ebef401b03,1.0,1e+20,99.78687553341769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9985,0xb76c804cdcca246d10bdcc7f4f5c392935b4893f,1.0,5.9034626e+18,5.962118283734475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
9986,0xb76d0b700b0bc5054240cbf1882af24bc1ff43a4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5671630979150.0,1445.435044177719,160.60389379752434,0,75
9987,0xb770d646a7def08adf46905a0109887ba4062ea2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.6432834883045496e+16,0.01647906896738505,6.0,570994.0,0.017302954114404533,0.002883825685734089,0,75
9988,0xb7795377cd00ab0464a3f7b0850d6c920d2938ae,2.0,2.5e+20,249.31876088117338,2.0,4.8544870478927495e+20,917.0467457435191,2.0,3.5006476812453125e+20,349.71673278191895,2.0,3.532124372316114e+20,355.15511215702486,0.0,0.0,0.0,0.0,0,75
9989,0xb779e70f34c5fcf56d3b3864e095e1add3b55b36,2.0,1.0875725483710001e+22,10906.825202857844,1.0,2.998382160080283e+18,3.0281735160375076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10022,0xb7e86c1a81788e4fc15da366743999353325cfd0,1.0,5e+19,49.16362404765584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
10023,0xb7f73311a823fa70059cf6e22a842c3bd64c53c3,0.0,0.0,0.0,1.0,1.0790317297669503e+20,108.58805547576631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75
